_key,active,age,birth_city,birth_country,birth_date,birth_state,college,competitions,depth_chart_order,depth_chart_position,espn_id,fantasy_data_id,fantasy_positions,first_name,full_name,gsis_id,hashtag,height,high_school,injury_body_part,injury_notes,injury_start_date,injury_status,kalshi_id,last_name,metadata,metadata.channel_id,metadata.genius_id,metadata.injury_override_off_2021_0,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_off_2026_0,metadata.injury_override_off_2026_1,metadata.injury_override_post_2024_3,metadata.injury_override_pre_2025_0,metadata.injury_override_pre_2026_1,metadata.injury_override_pre_2026_2,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2020_10,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2020_8,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2021_3,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_13,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2024_6,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2025_1,metadata.injury_override_regular_2025_10,metadata.injury_override_regular_2025_11,metadata.injury_override_regular_2025_12,metadata.injury_override_regular_2025_15,metadata.injury_override_regular_2025_16,metadata.injury_override_regular_2025_2,metadata.injury_override_regular_2025_3,metadata.injury_override_regular_2025_4,metadata.injury_override_regular_2025_5,metadata.injury_override_regular_2025_6,metadata.injury_override_regular_2025_7,metadata.injury_override_regular_2025_8,metadata.injury_override_regular_2025_9,metadata.name,metadata.override_active,metadata.rookie_year,metadata.source_id,metadata.years_exp_shift,news_updated,number,oddsjam_id,opta_id,pandascore_id,player_id,player_shard,position,practice_description,practice_participation,rotowire_id,rotoworld_id,search_first_name,search_full_name,search_last_name,search_rank,sport,sportradar_id,stats_id,status,swish_id,team,team_abbr,team_changed_at,weight,yahoo_id,years_exp
10229,true,26,,,2000-04-22,,SMU,[],1,SWR,,24120,"[""WR""]",Rashee,Rashee Rice,,#rasheerice-NFL-KC-4,73,Richland (TX),,,,,a9874124-a7d2-46e0-b1d4-e15fb50eb092,Rice,,1113708752256659456,1398981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1787329837287,4,D5BE2AF21C8F,,,10229,9,WR,,,16963,,rashee,rasheerice,rice,27,nfl,cbd73c09-da07-48b0-a0d6-f248dfa631b6,,Active,1173538,KC,,,204,,3
1023,true,32,,,1989-07-24,,Florida,[],,,13974,13698,"[""OL""]",Mike,Mike Pouncey,00-0027953,#mikepouncey-NFL-FA-0,77,Lakeland (FL),,,,,,Pouncey,,1116852638940397568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613154322971,0,,,,1023,5,C,,,7548,6478,mike,mikepouncey,pouncey,9999999,nfl,041c36ad-0d7d-4ed1-8157-95092b3027a4,,Injured Reserve,,,,,298,24802,11
10230,true,25,,,1999-05-13,,South Alabama,[],,,,,"[""WR""]",Jalen,Jalen Wayne,,#jalenwayne-NFL-FA-86,74,Spanish Fort (AL),,,,,,Wayne,,1116852639141724160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,befcca71-bb86-4e14-8e11-ab6454315fd2,,1726001753612,86,54E5321412B2,,,10230,3,WR,,,16961,,jalen,jalenwayne,wayne,500,nfl,bea63fb0-f011-11ed-bebd-09e2015fb875,,Active,1067478,,,,210,,1
10231,true,25,,,2000-10-27,,Stanford,[],2,TE,,24449,"[""TE""]",Elijah,Elijah Higgins,,#elijahhiggins-NFL-ARI-84,75,Bowie (TX),Concussion,,,Questionable,254c62ed-bc4b-4c66-967a-b43f2c2d1243,Higgins,,1113708848100700160,1399252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1786811101452,84,9DC1523DB8E7,,,10231,6,TE,,,16959,,elijah,elijahhiggins,higgins,9999999,nfl,a01b7698-d67f-4b60-b2fb-4c667336b718,,Active,1161853,ARI,,,245,,3
10232,true,26,,,2000-02-23,,Stanford,[],2,RWR,,24173,"[""WR""]",Michael,Michael Wilson,,#michaelwilson-NFL-ARI-14,74,Chaminade College Prep (CA),,,,,4f23a255-3f5c-41ce-83d2-f8451817f8c0,Wilson,,1113708848750817280,1075269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1786678249287,14,C1EBDE7E9115,,,10232,3,WR,,,16957,,michael,michaelwilson,wilson,75,nfl,b91be982-fccd-448e-869b-e9b5148a1730,,Active,1123529,ARI,,,213,,3
10233,true,23,,,2001-03-12,,TCU,[],,,,,"[""QB""]",Max,Max Duggan,,#maxduggan-NFL-FA-8,73,Lewis Central (IA),,,,,,Duggan,,1113708692546547712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1724099748571,8,8174F14224A5,,,10233,9,QB,,,16729,,max,maxduggan,duggan,552,nfl,a7ef9eec-dab5-4321-a836-af3d085b4ba4,,Active,1162793,,,,207,,1
10234,true,25,,,2000-09-11,,TCU,[],6,SWR,,24121,"[""WR""]",Derius,Derius Davis,,#deriusdavis-NFL-LAC-12,68,West Feliciana (LA),,,,,fd8294a8-28bb-45ff-ae39-26d89977348d,Davis,,1113708689597952000,1076771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1782253224110,12,6FBC4BA88F41,,,10234,4,WR,,,16939,,derius,deriusdavis,davis,539,nfl,21bf2521-3382-4e62-8249-a083435595b3,,Active,1113477,LAC,,,165,,3
10235,true,25,,,2001-01-31,,Texas,[],4,RB,,24372,"[""RB""]",Roschon,Roschon Johnson,,#roschonjohnson-NFL-CHI-23,72,Port Neches-Groves (TX),,,,,00c6724f-e23e-4ce5-9078-ed348bd9fcd5,Johnson,,1113708766466961408,1399072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1784307040428,23,9F2C3488CE0C,,,10235,1,RB,,,16772,,roschon,roschonjohnson,johnson,532,nfl,e3c414c0-be8c-4807-af9c-f91d89c83e60,,Active,1163265,CHI,,,227,,3
10236,true,26,,,1999-10-18,,Utah,[],1,TE,,24102,"[""TE""]",Dalton,Dalton Kincaid,,#daltonkincaid-NFL-BUF-86,75,Faith Lutheran (NV),,,,,6b4831f0-002a-43a0-aff6-e8985fa653fa,Kincaid,,1113708758392926208,1398598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1786889712740,86,6209487DAAAC,,,10236,5,TE,,,16697,,dalton,daltonkincaid,kincaid,81,nfl,b961fa15-0676-4948-b95f-56d06319d40e,,Active,1135513,BUF,,,246,,3
1024,false,33,,,1986-09-27,,Villanova,[],,,13658,13700,"[""DB""]",Ross,Ross Ventrone,,#rossventrone-NFL-FA-35,"5'8""",Chartiers Valley (PA),,,,,,Ventrone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,1024,3,SS,,,6976,,ross,rossventrone,ventrone,9999999,nfl,9c01cafb-5662-40df-acd3-9bea4be83175,,Inactive,,,,,195,24297,10
1025,false,30,,,1990-07-13,,Georgia,[],,,15057,13718,"[""DB""]",Brandon,Brandon Boykin,00-0029416,#brandonboykin-NFL-FA-35,"5'10""",Fayette County (GA),,,,,,Boykin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,1025,7,CB,,,8166,7492,brandon,brandonboykin,boykin,9999999,nfl,56e7b803-c110-4ff8-b097-7e3a7e7c0a9c,,Inactive,,,,,173,25833,8
1026,false,29,,,1991-05-14,,Kansas State,[],,,15092,13719,"[""RB""]",Bryce,Bryce Brown,,#brycebrown-NFL-FA-36,"6'0""",Wichita East (KS),,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,1026,7,RB,,,8053,7670,bryce,brycebrown,brown,9999999,nfl,0fe335a8-e061-4d48-9c3e-e5736fcd5a40,501881,Inactive,,,,,220,25939,8
1027,true,33,,,1990-12-13,,Mississippi State,[],,,14941,13721,"[""DL""]",Fletcher,Fletcher Cox,00-0029653,#fletchercox-NFL-FA-91,76,Yazoo City (MS),,,,,,Cox,,1116852639418548224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,1710099306776,91,0671AD81AF7C,,,1027,4,DT,,,8154,7431,fletcher,fletchercox,cox,9999999,nfl,49671677-0e37-4c70-ae1b-ec36be357eb9,,Active,512216,,,,310,25722,12
1028,true,34,,,1988-06-30,,Marshall,[],,,14959,13722,"[""DL""]",Vinny,Vinny Curry,00-0029412,#vinnycurry-NFL-FA-99,75,Neptune (NJ),,,,,,Curry,,1116852639615680512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731450939787,99,,,,1028,7,DE,,,8139,7531,vinny,vinnycurry,curry,9999999,nfl,e929b3d8-6f7b-41f2-acfa-fe3840d03509,407642,Active,407642,,,,279,25769,11
1029,true,34,,,1989-01-20,,Arizona,[],,,14877,13723,"[""QB""]",Nick,Nick Foles,00-0029567,#nickfoles-NFL-FA-9,78,Westlake (TX),,,,,,Foles,,1116852639812812800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723207839633,9,,,,1029,1,QB,,,8066,7475,nick,nickfoles,foles,681,nfl,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,403189,Active,403189,,,,243,25798,11
103,false,34,,,1985-12-10,,Tulane,[],,,11278,2699,"[""RB""]",Matt,Matt Forte,00-0026184,#mattforte-NFL-FA-22,"6'2""",Slidell (LA),,,,,,Forte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519848901545,22,,,,103,7,RB,,,5662,4685,matt,mattforte,forte,9999999,nfl,a4970b66-6eea-4d9a-9f96-15b528161b57,267474,Inactive,,,,,218,8821,12
1030,false,30,,,1989-11-22,,Tulsa,[],,,15624,13729,"[""WR""]",Damaris,Damaris Johnson,,#damarisjohnson-NFL-FA-14,"5'8""",Destrehan (LA),,,,,,Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,1030,6,WR,,,8048,,damaris,damarisjohnson,johnson,9999999,nfl,075b9b42-4797-47c7-b21f-1500f6dbe96e,467307,Inactive,,,,,175,26004,8
1031,true,33,,,1990-01-16,,Purdue,[],,,15054,13730,"[""OL""]",Dennis,Dennis Kelly,00-0029419,#denniskelly-NFL-FA-68,80,Marian Central Catholic (IL),,,,,,Kelly,,1116852640014139392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,1689867054649,68,551E35916845,,,1031,8,T,,,8314,,dennis,denniskelly,kelly,9999999,nfl,1306d6f4-5de3-4bec-9c86-3e5ab8e2d081,,Active,465080,,,,321,25863,11
1032,true,31,,,1990-09-28,,California,[],,,14978,13731,"[""LB""]",Mychal,Mychal Kendricks,00-0029409,#mychalkendricks-NFL-FA-0,71,Hoover (CA),,,,,,Kendricks,,1116852640240631808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654805457730,0,,,,1032,6,LB,,,8207,7509,mychal,mychalkendricks,kendricks,9999999,nfl,7ec15a09-9237-43cc-9401-fb76cc418022,461633,Active,461633,,,,240,25756,10
1033,false,30,,,1989-12-16,,Washington,[],,,14889,13735,"[""RB""]",Chris,Chris Polk,,#chrispolk-NFL-FA-22,"5'11""",East Valley (CA),,,,,,Polk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,1033,2,RB,,,8024,,chris,chrispolk,polk,9999999,nfl,80ced4c0-5edb-4632-aeae-942b1703c20c,458094,Inactive,,,,,222,26006,8
1034,true,34,,,1990-01-26,,Ole Miss,[],,,15478,13741,"[""RB""]",Brandon,Brandon Bolden,00-0029239,#brandonbolden-NFL-FA-34,71,Scotlandville Magnet (LA),,,,,,Bolden,,1116852640429375488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,1705418708388,34,B7B71D6BB841,,,1034,4,RB,,,8077,8119,brandon,brandonbolden,bolden,9999999,nfl,dba5e3ec-2c77-4f65-ad6e-cee246f816ef,465752,Active,465752,,,,220,26389,12
1035,true,33,,,1988-12-14,,Ohio State,[],,,15125,13744,"[""DB""]",Nate,Nate Ebner,00-0029570,#nateebner-NFL-NYG-43,72,Hilliard Davidson (OH),,,,,,Ebner,,1116852640618119168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637865623597,43,,,,1035,3,DB,,,8244,,nate,nateebner,ebner,9999999,nfl,93927d6e-9271-4c1e-8239-cc20fd788ba9,,Inactive,498947,NYG,,,215,25907,10
1036,false,27,,,1989-09-28,,Miami,[],,,15473,13745,"[""DL""]",Marcus,Marcus Forston,,#marcusforston-NFL-FA-98,"6'1""",,,,,,,Forston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,1036,7,DT,,,,,marcus,marcusforston,forston,9999999,nfl,8da17a8e-45d5-463e-b8d5-1c5a03e02a23,,Inactive,,,,,300,,2
1037,true,32,,,1990-03-12,,Alabama,[],,,14933,13748,"[""LB""]",Dont'a,Dont'a Hightower,00-0029669,#dontahightower-NFL-FA-54,75,Marshall County (TN),,,,,,Hightower,,1116852640811057152,,,,,,,,,,,,,COV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679419838821,54,,,,1037,1,LB,,,8201,7464,donta,dontahightower,hightower,9999999,nfl,e7a18744-0608-4118-888f-f51de5645ce9,,Active,465607,,,,260,25735,10
1038,true,33,,,1990-02-27,,Syracuse,[],,,14927,13749,"[""DL"",""LB""]",Chandler,Chandler Jones,00-0029585,#chandlerjones-NFL-FA-55,77,Union-Endicott (NY),,,,,,Jones,,1116852640999800832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696105518812,55,B4BF8F40A203,,,1038,8,LB,,,8140,7429,chandler,chandlerjones,jones,9999999,nfl,5197def5-f444-4561-ad28-7aac10dc748e,,Active,465583,,,,265,25731,11
1039,true,32,,,1990-03-19,,Illinois,[],,,14977,13753,"[""DB""]",Tavon,Tavon Wilson,00-0029410,#tavonwilson-NFL-SF-32,72,H.D. Woodson (DC),,,,,,Wilson,,1116852641196933120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643263514749,32,,,,1039,5,DB,,,8209,7537,tavon,tavonwilson,wilson,9999999,nfl,cbe81592-1ee2-4bf1-870a-2578c4c8267e,,Inactive,463943,SF,,,208,25758,10
104,false,33,,,1984-06-12,,Houston,[],,,11267,2730,"[""WR""]",Donnie,Donnie Avery,,#donnieavery-NFL-FA-17,"5'11""",,,,,,,Avery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,104,5,WR,,,,,donnie,donnieavery,avery,9999999,nfl,87ff59eb-66e3-4fe6-8c99-8c18b4c0eb36,,Inactive,,,,,200,,7
1040,true,32,,,1989-09-04,,Florida State,[],,,15075,13756,"[""LB""]",Nigel,Nigel Bradham,00-0029272,#nigelbradham-NFL-FA-51,74,Wakulla (FL),,,,,,Bradham,,1116852641473757184,,,,,,,,,,,,,COV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605834015242,51,,,,1040,9,LB,,,8215,7565,nigel,nigelbradham,bradham,659,nfl,9279ccd9-3088-409e-8bc5-215363e7a29e,447034,Active,,,,,241,25815,10
1041,false,31,,,1988-10-16,,Louisiana State,[],,,15008,13757,"[""DB""]",Ron,Ron Brooks,,#ronbrooks-NFL-FA-33,"5'10""",MacArthur (TX),,,,,,Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,1041,0,CB,,,8273,,ron,ronbrooks,brooks,9999999,nfl,41db5056-d8e4-4da0-9c05-037adab1d502,381630,Inactive,,,,,190,25834,8
1042,false,31,,,1989-01-18,,Texas Christian,[],,,15014,13758,"[""LB""]",Tank,Tank Carder,,#tankcarder-NFL-FA-59,"6'2""",Sweeny (TX),,,,,,Carder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528213501540,59,,,,1042,1,LB,,,8279,,tank,tankcarder,carder,9999999,nfl,72fe69bd-4b3b-40c9-a842-857a104ec2cc,400148,Inactive,,,,,235,25857,8
1043,true,34,,,1990-09-19,,South Carolina,[],,,14942,13761,"[""DB""]",Stephon,Stephon Gilmore,00-0029542,#stephongilmore-NFL-FA-2,72,South Pointe (SC),,,,,,Gilmore,,1116852641679278080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,1775410813340,2,B59C324ED68D,,,1043,0,CB,,,8165,7442,stephon,stephongilmore,gilmore,9999999,nfl,c7c6dc46-a58a-4cfc-b626-2360434671cb,,Active,494377,,,,190,25720,13
1044,true,32,,,1989-09-18,,Georgia,[],,,14971,13762,"[""OL""]",Cordy,Cordy Glenn,00-0029561,#cordyglenn-NFL-FA-77,78,Riverdale (GA),,,,,,Glenn,,1116852641884798976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584127224988,77,,,,1044,8,T,,,8124,7482,cordy,cordyglenn,glenn,9999999,nfl,c2187fda-5e33-4854-b3f8-c0c1c5fbfb35,,Active,,,,,345,25751,10
10444,true,26,,,2000-04-19,,Tennessee,[],4,LWR,,24348,"[""WR""]",Cedric,Cedric Tillman,,#cedrictillman-NFL-CLE-19,75,Bishop Gorman (NV),Undisclosed,,,Questionable,7cd88ce8-89c2-45da-93ca-502324be5934,Tillman,,1113708837472333824,1077383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,1787040943570,19,C0CCC7EF4ED5,,,10444,2,WR,,,16706,,cedric,cedrictillman,tillman,376,nfl,148330d9-5182-4b58-b695-8067aaba4731,,Active,1124664,CLE,,,215,,3
1045,false,31,,,1989-07-27,,North Carolina State,[],,,14920,13763,"[""WR""]",Trevor,Trevor Graham,,#trevorgraham-NFL-FA-87,"6'0""",Wakefield (NC),,,,,,Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,1045,6,WR,,,8101,,trevor,trevorgraham,graham,9999999,nfl,26f82a1b-2f90-4e82-8c6b-8036912a6d20,463700,Inactive,,,,,180,25779,8
1046,false,32,,,1989-10-12,,Nevada,[],,,15102,13788,"[""WR""]",Rishard,Rishard Matthews,00-0029580,#rishardmatthews-NFL-FA-0,72,Saddleback (CA),,,,,,Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565626261627,0,,,,1046,0,WR,,,8232,7667,rishard,rishardmatthews,matthews,9999999,nfl,969a4d68-1d76-4e64-bfff-e898a9ac6bd4,557389,Injured Reserve,,,,,217,25937,10
1047,false,31,,,1988-09-20,,Arkansas State,[],,,15305,13789,"[""DB""]",Kelcie,Kelcie McCray,00-0029107,#kelciemccray-NFL-FA-37,"6'1""",Hardaway (GA),,,,,,McCray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535414726521,37,,,,1047,6,SS,,,8476,,kelcie,kelciemccray,mccray,9999999,nfl,22b30e9f-e24b-4fa1-a038-77e8f6d9f2f9,,Inactive,,,,,205,26288,8
1048,true,30,,,1991-04-25,,Miami (FL),[],,,14886,13791,"[""RB""]",Lamar,Lamar Miller,00-0029615,#lamarmiller-NFL-FA-0,70,Killian (FL),,,,,,Miller,,1116852642107097088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639491610971,0,,,,1048,1,RB,,,8008,7408,lamar,lamarmiller,miller,584,nfl,a212c5d8-67f8-48b9-99be-2c121ee56366,508924,Active,508924,,,,221,25807,10
1049,true,35,,,1988-07-27,,Texas A&M,[],,,14876,13799,"[""QB""]",Ryan,Ryan Tannehill,00-0029701,#ryantannehill-NFL-FA-17,76,Big Spring (TX),,,,,,Tannehill,,1116852642308423680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,1742657741871,17,2330474C3B6A,,,1049,7,QB,,,8040,7417,ryan,ryantannehill,tannehill,322,nfl,5812204c-6dae-4450-8011-99e0f72864ac,380960,Active,380960,,,,217,25718,12
105,true,35,,,1986-05-19,,Grand Valley State,[],,,11363,2760,"[""DB""]",Brandon,Brandon Carr,00-0026280,#brandoncarr-NFL-FA-39,72,Carman-Ainsworth (MI),,,,,,Carr,,1116852642509750272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602020707560,39,,,,105,6,CB,,,5878,4893,brandon,brandoncarr,carr,9999999,nfl,23893852-6ef4-48a9-99a0-c51f41670508,,Active,,,,,210,8906,14
1050,false,34,,,1986-05-15,,Indiana,[],,,12524,13800,"[""RB"",""WR""]",Marcus,Marcus Thigpen,,#marcusthigpen-NFL-FA-11,"5'9""",Mumford (MI),,,,,,Thigpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,1050,6,WR,,,8468,,marcus,marcusthigpen,thigpen,9999999,nfl,08d772b0-b87e-4345-b66a-ab13b3da262a,264913,Inactive,,,,,200,25694,11
1051,false,30,,,1990-06-22,,North Carolina,[],,,14934,13808,"[""DL""]",Quinton,Quinton Coples,,#quintoncoples-NFL-FA-98,"6'6""",Hargrave Military Academy (VA),,,,,,Coples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,1051,2,DE,,,8132,,quinton,quintoncoples,coples,9999999,nfl,2c7cad5c-8447-44ea-a705-1fad8339a045,,Inactive,,,,,290,25726,8
1052,true,37,,,1989-01-11,,Arkansas State,[],1,RILB,14958,13810,"[""LB""]",Demario,Demario Davis,00-0029607,#demariodavis-NFL-NYJ-56,74,Brandon (MS),,,,,602a28a8-3d76-492f-b5a0-d2c0d9246151,Davis,,1113708688314494977,719336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,1783819206646,56,1182829CC915,,,1052,9,LB,,,8213,7547,demario,demariodavis,davis,379,nfl,e6221da0-1ce0-4f60-85b5-f2094e9d2863,401178,Active,401178,NYJ,,,239,25787,14
1053,true,33,,,1988-11-29,,William Penn (IA),[],,,15380,13816,"[""DL""]",Damon,Damon Harrison,00-0029040,#damonharrison-NFL-FA-0,75,Lake Charles Boston (LA),,,,,,Harrison,,1116852642706882560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609704622149,0,,,,1053,0,DT,,,8486,7885,damon,damonharrison,harrison,9999999,nfl,e85680db-639d-49cd-ae29-28e5cd4ac9a8,,Injured Reserve,,,,,350,26153,10
1054,false,27,,,1991-04-25,,Georgia Tech,[],,,14910,13817,"[""WR""]",Stephen,Stephen Hill,,#stephenhill-NFL-FA-87,"6'4""",,,,,,,Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,1054,0,WR,,,8034,7445,stephen,stephenhill,hill,9999999,nfl,512c64d9-c14a-404a-bd33-7f9a90e53d9a,498805,Inactive,,,,,215,25753,4
1055,false,33,,,1988-11-05,,Delaware,[],,,14999,13838,"[""OL""]",Gino,Gino Gradkowski,00-0029268,#ginogradkowski-NFL-FA-75,75,Seton-LaSalle (PA),,,,,,Gradkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542051311117,75,,,,1055,9,C,,,8330,,gino,ginogradkowski,gradkowski,9999999,nfl,7e3c0631-1bff-49af-b6bc-9c66c59a579d,,Inactive,,,,,300,25808,10
1056,false,30,,,1989-12-02,,Cal Poly,[],,,15081,13841,"[""DB""]",Asa,Asa Jackson,,#asajackson-NFL-FA-30,"5'10""",Christian Brothers (CA),,,,,,Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507677002003,30,,,,1056,8,CB,,,8327,,asa,asajackson,jackson,9999999,nfl,5184e11e-cf85-43b3-a027-0a08c03d8545,,Inactive,,,,,183,25879,8
1057,false,32,,,1988-08-24,,Kent State,[],,,15508,13843,"[""DL""]",Ishmaa'ily,Ishmaa'ily Kitchen,,#ishmaailykitchen-NFL-FA-66,"6'1""",Cardinal Mooney (OH),,,,,,Kitchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,1057,4,DT,,,8537,,ishmaaily,ishmaailykitchen,kitchen,9999999,nfl,2843be0c-52cd-438f-aff1-930ba6fc5bb0,,Inactive,,,,,330,26449,8
1058,true,32,,,1989-06-24,,Iowa State,[],,,14957,13848,"[""OG"",""OL""]",Kelechi,Kelechi Osemele,00-0029259,#kelechiosemele-NFL-FA-70,77,Langham Creek (TX),,,,,,Osemele,,1116852642904014848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663116010776,70,,,,1058,2,OG,,,8210,7504,kelechi,kelechiosemele,osemele,9999999,nfl,45fe5280-b366-4c8a-8f2e-99fa5a4ff631,,Inactive,,,,,330,25770,10
1059,false,32,,,1987-10-16,,Western Kentucky,[],,,15501,13852,"[""RB""]",Bobby,Bobby Rainey,,#bobbyrainey-NFL-FA-31,"5'8""",Griffin (GA),,,,,,Rainey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507712701784,31,,,,1059,5,RB,,,8413,8173,bobby,bobbyrainey,rainey,9999999,nfl,56185079-5d0a-416d-9dd8-932a58bc9df7,404983,Inactive,,,,,212,26455,8
106,false,35,,,1985-03-13,,Boston College,[],,,11693,2779,"[""LB""]",Jo-Lonn,Jo-Lonn Dunbar,,#jolonndunbar-NFL-FA-54,"6'0""",Corcoran (NY),,,,,,Dunbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,106,1,LB,,,5746,,jolonn,jolonndunbar,dunbar,9999999,nfl,569c6923-6d97-4104-87c6-b99cc8212154,,Inactive,,,,,235,9111,12
1060,false,28,,,1989-10-07,,Miami,[],,,15063,13854,"[""WR""]",Tommy,Tommy Streeter,,#tommystreeter-NFL-FA-85,"6'5""",,,,,,,Streeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,1060,1,WR,,,,,tommy,tommystreeter,streeter,9999999,nfl,73b3918b-e4e6-4f41-aaa4-42488f757c3d,464668,Inactive,,,,,220,25908,2
