_key,full_name,team,position,status,injury_status,age,years_exp,number,college,espn_id,gsis_id,sportradar_id
12499,Elic Ayomanor,TEN,WR,Active,,23,1,5,Stanford,,,6c773a16-1a93-4845-a519-d56c85e0090f
125,Calais Campbell,BAL,DE,Active,,39,18,93,Miami (FL),11284,00-0026190,0333b8f0-3aab-45aa-a684-6d402a309413
12500,Quinn Ewers,MIA,QB,Active,Questionable,23,1,14,Texas,,,d89f0384-21a6-44e4-8aa6-324cb2103bf6
12501,Matthew Golden,GB,WR,Active,,23,1,0,Texas,,,d1963360-c011-4764-9a36-9e627073f68f
12502,Gunnar Helm,TEN,TE,Active,,23,1,84,Texas,,,beb69cba-f240-43ed-88d3-50d066cf55d4
12503,Isaiah Bond,CLE,WR,Active,,22,1,0,Texas,,,6ceb1330-795d-11f0-aadf-fbc926339e02
12504,Kaleb Johnson,PIT,RB,Active,,23,1,20,Iowa,,,9738de9a-7626-460f-a786-28433ef70a1f
12505,Jalen Royals,KC,WR,Active,,23,1,11,Utah State,,,0ef78810-a38b-4444-b3b9-fb8b293c567d
12506,Harold Fannin,CLE,TE,Active,,22,1,44,Bowling Green,,,8bdf2df7-b51c-4404-b153-8dc62b1e0845
12507,Omarion Hampton,LAC,RB,Active,,23,1,8,North Carolina,,,3e1b7908-79ee-4a23-97b9-5190725a2e5e
12508,Jaxson Dart,NYG,QB,Active,,23,1,6,Ole Miss,,,53848cba-bcad-4cd0-bb35-0a1f6ed111d1
12509,Tre' Harris,LAC,WR,Active,Questionable,24,1,9,Ole Miss,,,a45328a1-7d0e-451a-8176-ea30f0e1c86f
12510,Jalen Milroe,SEA,QB,Active,,23,1,6,Alabama,,,b0eb5b67-4ef2-462d-bfe7-e73bcce1f6b0
12511,Will Howard,PIT,QB,Active,,24,1,18,Ohio State,,,b8a1b579-3a7e-4858-960b-fbfaca8de613
12512,Quinshon Judkins,CLE,RB,Active,Questionable,22,1,10,Ohio State,,,268c6ae2-278b-49f8-b7cd-b367944412f3
12514,Emeka Egbuka,TB,WR,Active,Questionable,23,1,2,Ohio State,,,00cea287-1fa0-4584-803f-59f546ef8722
12515,Donovan Edwards,MIA,RB,Active,,23,1,36,Michigan,,,162f3110-24fe-11f0-9c33-270dfe4c58dc
12516,Kalel Mullings,TEN,RB,Active,Questionable,23,1,31,Michigan,,,9983d47b-c955-4546-882f-4bd2a2a5ad42
12517,Colston Loveland,CHI,TE,Active,,22,1,84,Michigan,,,62cd2cd5-8b40-4ee6-bfb8-0083edd105a2
12518,Tyler Warren,IND,TE,Active,Questionable,24,1,84,Penn State,,,c8fe3913-1210-4142-b9c1-c119ef702ca5
12519,Luther Burden,CHI,WR,Active,Questionable,22,1,10,Missouri,,,a4c21977-c9d1-40f8-abee-0862dfab9195
12520,Xavier Restrepo,TEN,WR,Active,,24,1,87,Miami (FL),,,3ac9d7c0-2560-11f0-af22-1731557928d7
12521,Elijah Arroyo,SEA,TE,Active,,23,1,18,Miami (FL),,,98bc7c8c-e6e4-4694-a0ef-d3f25274223e
12522,Cam Ward,TEN,QB,Active,,24,1,1,Miami (FL),,,3c76cab3-3df2-43dd-acaa-57e055bd32d0
12523,Jimmy Horn,CAR,WR,Active,,23,1,15,Colorado,,,f15872a6-7bc1-41e4-a2cd-0a2fbc432bf7
12524,Shedeur Sanders,CLE,QB,Active,,24,1,2,Colorado,,,270e09bc-8bf8-44b0-87ed-1fd014de4ab7
12526,Tetairoa McMillan,CAR,WR,Active,,23,1,4,Arizona,,,874de000-586c-4999-ac12-02766563e200
12527,Ashton Jeanty,LV,RB,Active,,22,1,2,Boise State,,,320fc4b7-76c7-43af-bbfd-1a22ba8f78cb
12529,TreVeyon Henderson,NE,RB,Active,,23,1,32,Ohio State,,,0d9788e6-03ee-416d-8ba2-deb57037d209
12530,Travis Hunter,JAX,WR,Active,,23,1,12,Colorado,,,4a975d4c-d7cd-45ef-b258-db45187140eb
12531,Trevor Etienne,CAR,RB,Active,,22,1,23,Georgia,,,39e2d13c-0fb7-465f-ad8b-0b4bb73e1124
12533,Jacory Croskey-Merritt,WAS,RB,Active,,25,1,22,Arizona,,,202b8be6-40d2-49ed-b256-312ac45ec70f
12534,Kyle Monangai,CHI,RB,Active,Questionable,24,1,25,Rutgers,,,6edec23b-f938-40f7-a151-1db5374880dd
12535,Isaac TeSlaa,DET,WR,Active,,24,1,18,Arkansas,,,41e5e4a9-f04c-462e-a1d1-e35a8115b974
12536,Jaylin Noel,HOU,WR,Active,Questionable,23,1,13,Iowa State,,,c4bab22e-a89a-41f6-b03a-07073a72f41b
12538,Brady Cook,NYJ,QB,Active,,24,1,4,Missouri,,,4916c770-2501-11f0-aed8-c154e65d4269
12539,Arian Smith,NYJ,WR,Active,,24,1,82,Georgia,,,8c7c7f4c-f8cc-4e02-aa0f-f794a1afd6ae
12540,Chimere Dike,TEN,WR,Active,,24,1,17,Florida,,,1e95c7fc-ecf7-4fcb-82d8-d77e2b6872d5
12541,Dont'e Thornton,LV,WR,Active,Questionable,23,1,10,Tennessee,,,483606b2-c0c9-4da2-8fcf-73d2615756c7
12542,Efton Chism,NE,WR,Active,,24,1,86,Eastern Washington,,,6704a490-2534-11f0-a084-3df705a62310
12543,Tahj Brooks,CIN,RB,Active,,24,1,25,Texas Tech,,,8d50af87-f6dc-42cb-a7e7-11716667a1dc
12544,LeQuint Allen,JAX,RB,Active,Questionable,22,1,5,Syracuse,,,14aedd06-41a6-41db-8c5e-05483f91570d
12545,Tyler Shough,NO,QB,Active,,26,1,6,Louisville,,,94b8f9e1-3109-4429-8f71-4f79d7588237
12547,Kyle Williams,NE,WR,Active,,23,1,8,Washington State,,,3aa9330e-5201-4e99-ba55-0102f76bfe05
12550,T.J. Maguranyanga,WAS,DE,Active,,23,1,59,,,,d180aee0-10b2-11f0-9c59-63cff113188c
12552,Walter Nolen,ARI,DL,Active,,22,1,97,Ole Miss,,,ec3a8edd-eda6-4cff-bd71-088a105f8a5a
12553,Josh Simmons,KC,OL,Active,,23,1,71,Ohio State,,,99d77967-23b4-4554-adfc-f208e83c64ae
12554,Tyleik Williams,DET,DL,Active,,23,1,91,Ohio State,,,7981290b-8045-4714-b19b-caffc04edc2c
12555,Donovan Jackson,MIN,OL,Active,,23,1,74,Ohio State,,,9288ff3b-b790-48b3-b463-f140a27d3654
12556,Donovan Ezeiruaku,DAL,DL,Active,,22,1,6,Boston College,,,31076b50-c01e-4cce-9898-8bd2b04cf6e4
12557,Jahdae Barron,DEN,DB,Active,,24,1,23,Texas,,,75dd276d-df54-4264-893c-aab76f3ae9b2
12558,Josh Conerly,WAS,OL,Active,,22,1,72,Oregon,,,2f744850-5943-45f3-8377-4f738f6d487d
12559,Shavon Revel,DAL,DB,Active,,25,1,28,East Carolina,,,385fc1f3-4dca-476d-85a6-c02929e8fc8c
12560,Shemar Stewart,CIN,DL,Active,Questionable,22,1,94,Texas A&M,,,8343b537-2507-495f-b6ee-7ba6fe582c3d
12561,Derrick Harmon,PIT,DL,Active,,23,1,99,Oregon,,,1fd56b66-3c11-4664-bb80-f0594f915923
12562,Nic Scourton,CAR,DL,Inactive,IR,21,1,11,Texas A&M,,,3eebb324-cdd9-4c19-b1b8-1e7649fe0737
12563,Grey Zabel,SEA,OT,Active,,24,1,76,North Dakota State,,,23fe2246-2d58-45cf-bc28-0b1086e3514a
12564,Kenneth Grant,MIA,DL,Active,Questionable,22,1,78,Michigan,,,b785d238-2bb5-4265-8559-a78646273ae7
12565,Will Johnson,ARI,DB,Active,,23,1,2,Michigan,,,1a568fbe-4efb-4f67-9866-9b0b4e40b344
12566,Jihaad Campbell,PHI,LB,Active,,22,1,11,Alabama,,,d57e75e5-bd90-41be-97e9-c2d2cea5512b
12567,Malaki Starks,BAL,DB,Active,,22,1,24,Georgia,,,5a92d12b-a8df-47fb-9d07-93a042702a36
12568,Jalon Walker,ATL,DL,Inactive,IR,22,1,11,Georgia,,,a1788f0e-f637-4333-846e-757b373b98a5
12569,Kelvin Banks,NO,OL,Active,,22,1,71,Texas,,,09d0e95b-d1b4-4068-9074-db8a06d1dd12
12570,Will Campbell,NE,OT,Active,,22,1,66,LSU,,,2401a7e1-9d02-4c0e-b711-debf988905a8
12571,Mike Green,BAL,DL,Active,,23,1,15,Marshall,,,55b34ff0-64f3-43c1-9030-47f52b9ad394
12572,Armand Membou,NYJ,OL,Active,,22,1,70,Missouri,,,de97d7e0-6d23-4088-b3d2-94d4166f532c
12573,Mason Graham,CLE,DL,Active,,22,1,94,Michigan,,,5efacd9e-be9e-4711-8101-e5579ba3274f
12574,Abdul Carter,NYG,DL,Active,,22,1,3,Penn State,,,95fa8be3-3be8-45bb-9475-60a444e1af74
12575,Seth McLaughlin,DET,OL,Active,,24,1,65,Ohio State,,,1e325ce0-22fe-11f0-a356-7595009c1109
12576,Benjamin Morrison,TB,DB,Active,,22,1,21,Notre Dame,,,33859ece-2c7f-4fe2-9c16-aff3c1e0b9e0
12577,Anthony Belton,GB,OT,Active,,25,1,71,North Carolina State,,,e45b8756-f7c9-4c79-8d0b-df8bb71155bd
12578,Carson Schwesinger,CLE,LB,Active,Questionable,23,1,49,UCLA,,,c81bb255-a30e-4488-9696-e624f0ff9042
12579,Jordan Burch,ARI,DL,Active,,24,1,52,Oregon,,,930464fc-202d-4592-9a04-ef830194cef0
12580,Landon Jackson,BUF,DL,Active,,23,1,94,Arkansas,,,0e8fa07d-6827-477a-acde-467568aa0c7d
12581,Darius Alexander,NYG,DL,Active,,25,1,91,Toledo,,,13a06c0d-d946-4a00-bd7a-e9131aaa09cb
12582,Marcus Mbow,NYG,OL,Active,,23,1,71,Purdue,,,ad2c13a0-d062-4c5a-a54e-065be6e9b0d7
12583,Oluwafemi Oladejo,TEN,DL,Active,,22,1,7,UCLA,,,215c9c0f-d492-4fdd-9a53-c3a9c52345a2
12584,Darien Porter,LV,DB,Active,,25,1,26,Iowa State,,,8a80dfe2-96c3-4183-89a9-b2525917c263
12585,James Pearce,ATL,DL,Active,Sus,22,1,27,Tennessee,,,1a3a8a05-9418-48ba-910e-db87caf00bfe
12586,Cameron Williams,PHI,OL,Active,,22,1,73,Texas,,,8b7504e3-c5ce-4e91-90d1-2bd8e975c5ed
12587,Joshua Farmer,NE,DL,Active,,23,1,92,Florida State,,,541acdf2-8f7e-4543-b344-d7d4a0ce783b
12588,Kevin Winston,TEN,DB,Active,,22,1,23,Penn State,,,1dd1308d-3ca4-4972-abc4-0dae40726900
12589,Charles Grant,LV,OL,Active,,24,1,60,William & Mary,,,473a43d5-e9d9-4317-ae02-9c565c9f4695
12590,Alfred Collins,SF,DL,Active,,24,1,95,Texas,,,d81084a7-c3bd-4746-883c-12797db9859a
12591,Xavier Watts,ATL,DB,Active,,24,1,31,Notre Dame,,,c28798ce-a253-434d-b312-7c95449fcb63
12592,Jared Wilson,NE,OL,Active,,23,1,55,Georgia,,,62a594a6-c41c-4771-8bef-8c51ee09dd17
12593,Jack Sawyer,PIT,DL,Active,,24,1,33,Ohio State,,,2743d973-5944-460c-b17c-b1e029b11af9
12594,JT Tuimoloau,IND,DL,Active,,23,1,91,Ohio State,,,2f930253-2560-4d50-aa9e-512fa00dc902
12595,Trey Amos,WAS,DB,Active,Questionable,24,1,23,Ole Miss,,,84d2fb0a-3277-49e4-8625-9640923f33ea
12596,Maxwell Hairston,BUF,DB,Active,,23,1,31,Kentucky,,,fee39f7c-63e9-4377-969f-a3e6aa520ebb
12597,Nick Emmanwori,SEA,DB,Active,Questionable,22,1,3,South Carolina,,,03af2f58-94a2-403d-b183-0ffad62795fa
12598,Jonah Savaiinaea,MIA,OL,Active,,22,1,71,Arizona,,,adf5a2b1-7aa8-4fae-b250-95f299bca688
12599,Tyler Booker,DAL,OL,Active,,22,1,52,Alabama,,,93cd9733-b72b-4129-a2a5-373e3dd0675a
12600,Aireontae Ersery,HOU,OL,Active,,24,1,79,Minnesota,,,5b31adf0-275a-4a0c-a19b-0b289d4bf299
12601,Azareye'h Thomas,NYJ,DB,Active,,22,1,1,Florida State,,,6aa62324-5bbb-4059-bd22-65ad7a8cdb74
12602,Mykel Williams,SF,DL,Active,PUP,22,1,98,Georgia,,,b53b3aa5-5ef4-4d54-a4f1-8be678e980d2
12603,Cobee Bryant,ATL,DB,Active,,24,1,37,Kansas,,,c8584970-2478-11f0-b52e-75a660006007
12604,Andrew Mukuba,PHI,DB,Active,,23,1,24,Texas,,,0cb34ce3-42de-42d3-88a4-d242e43b2e34
12605,Jacob Parrish,TB,DB,Active,,22,1,25,Kansas State,,,5c292ee4-9ffa-4ee3-afe6-d7ce5001b003
12606,Ozzy Trapilo,CHI,OL,Active,,24,1,75,Boston College,,,7b656870-9a01-46dc-8319-662333d74463
12607,Jamon Johnson,BAL,LB,Active,,24,1,48,Kentucky,,,67ffa300-250b-11f0-98d3-01166c061cfb
12608,Tyler Batty,MIN,DL,Active,,27,1,92,BYU,,,97dd6190-245a-11f0-8e0c-91ceb47b429a
12609,Fadil Diggs,NO,DL,Active,,24,1,40,Syracuse,,,5c0a3fa3-45eb-48f0-93de-7c03f47f760b
12610,Princely Umanmielen,CAR,DL,Active,,24,1,3,Ole Miss,,,33d3d9a0-1bac-4a33-b1f5-381f5634c988
12611,Lathan Ransom,CAR,DB,Active,,24,1,22,Ohio State,,,05179d37-cbaf-4ff1-9a24-c3d9194aab39
12612,T.J. Sanders,BUF,DL,Active,,23,1,98,South Carolina,,,78c91cbd-e8ab-42f9-bf92-6bc5f98a09f7
12613,Tate Ratledge,DET,OL,Active,,25,1,69,Georgia,,,9186aec0-6238-423f-aaa6-72a9e5fe2e89
12614,Shemar James,DAL,LB,Active,,22,1,50,Florida,,,5c012614-be18-4d9f-8134-112e40e5f54f
12615,Omarr Norman-Lott,KC,DT,Active,PUP,24,1,55,Tennessee,,,04648fce-0bba-40d4-98c0-e18c48e32567
12616,Shemar Turner,CHI,DE,Active,PUP,23,1,95,Texas A&M,,,c70d84d3-b202-42e3-8e6e-5d87170960aa
12617,Demetrius Knight,CIN,LB,Active,,26,1,44,South Carolina,,,f54f5e3b-da40-4296-a252-8e6a054b35ef
12618,Vernon Broughton,NO,DT,Active,,25,1,91,Texas,,,899433ed-9e60-4786-ac45-32c415da04c0
12619,Jonas Sanker,NO,DB,Active,,23,1,7,Virginia,,,910ab530-d255-47be-b041-135ee92b1abf
12620,Jamaree Caldwell,LAC,DT,Active,,25,1,99,Oregon,,,f2d4b707-f118-46b8-9697-e0506f29a987
12621,Josaiah Stewart,LAR,DE,Active,,23,1,10,Michigan,,,11a0dc4d-a8fa-44b4-a630-f2a0042268d6
12622,Nohl Williams,KC,CB,Active,,23,1,20,California,,,7d2f964c-1e5d-4f13-a169-62b4a9e35f2c
12623,Ashton Gillotte,KC,DE,Active,Questionable,23,1,97,Louisville,,,ccc1bab9-c77d-4d01-857f-9b240b86301a
12624,Caleb Rogers,LV,OL,Active,,24,1,76,Texas Tech,,,11f0ddf7-c98d-4e93-88ff-0f90607131b1
12625,Justin Walley,IND,CB,Active,,23,1,27,Minnesota,,,90e8fdb2-7758-4293-b25c-0c6d6255261c
12626,Jaylin Smith,HOU,CB,Active,,22,1,22,USC,,,65a9a4da-5aac-4596-ba66-ec3e467463b8
12627,Dylan Fairchild,CIN,OL,Active,,23,1,63,Georgia,,,72992c08-4d3c-4838-9dd0-4bcd4d8bdafa
12628,Sai'vion Jones,DEN,DE,Active,,23,1,95,LSU,,,51b134e9-4aed-4dfc-a2dd-ed03f42b3c0e
12629,Emery Jones,BAL,OL,Active,,22,1,51,LSU,,,1e78b112-7458-42ca-8b50-5ef0b154e8de
12630,Nick Martin,SF,LB,Active,,23,1,45,Oklahoma State,,,47d7bf64-314d-4f9a-a0b4-d928efc7d0da
12631,Upton Stout,SF,CB,Active,,24,1,20,Western Kentucky,,,c2e8a5f9-98db-4f9d-8720-c919db450134
12632,Caleb Ransaw,JAX,DB,Active,,23,1,27,Tulane,,,12a65657-e762-4238-a080-147f21e6a962
12633,Wyatt Milum,JAX,OL,Active,Questionable,23,1,64,West Virginia,,,fb2dac4a-ee97-458c-856e-702d2fea5c64
12634,Jordan Watkins,SF,WR,Active,,24,1,17,Ole Miss,,,bd65c350-6044-415a-8749-e70a3b8f86e2
12635,Tonka Hemingway,LV,DT,Active,,24,1,97,South Carolina,,,9808be58-a38d-463c-9d9c-537c0a03fb55
12636,Que Robinson,DEN,LB,Active,,25,1,51,Alabama,,,9d313477-3091-403a-a1d6-1f1e7e5ac4c4
12637,Ruben Hyppolite,CHI,LB,Active,Questionable,24,1,47,Maryland,,,8da4c940-6483-46e7-af3b-c49e8d2355c7
12638,Quincy Riley,NO,CB,Active,Questionable,25,1,29,Louisville,,,3edaf8a7-e949-4f9b-be56-e0bf627ee7eb
12639,Malachi Moore,NYJ,DB,Active,,24,1,27,Alabama,,,469e4a2a-d6f0-49fc-bd82-42e88356530a
12640,Teddye Buchanan,BAL,LB,Active,Questionable,23,1,40,California,,,3dbb3f2f-f605-4a09-bced-2c45d985c994
12641,Jaylin Lane,WAS,WR,Active,,24,1,83,Virginia Tech,,,2ec24c7a-8d5d-453a-b45d-03eb27c645d0
12642,Jalen Travis,IND,OT,Active,,24,1,75,Iowa State,,,7b82ad68-1f3e-44fa-a43f-fcbad0be05bc
12643,Kyle Kennard,LAC,DE,Active,,24,1,54,South Carolina,,,83573dd8-c19e-4e20-9c3d-056418bf3842
12644,Barryn Sorrell,GB,DE,Active,,23,1,99,Texas,,,6120d1a4-44bb-478d-8911-a7543418f1ad
12645,David Walker,TB,LB,Active,,26,1,51,Central Arkansas,,,d5b3eaa3-b6ad-4794-ad61-6a9293a71738
12646,Barrett Carter,CIN,LB,Active,,23,1,49,Clemson,,,92ddcecf-9837-460b-9117-b3ec5447e356
12647,Billy Bowman,ATL,DB,Active,PUP,23,1,33,Oklahoma,,,4f423d1f-622b-45e7-a8c7-18d37d27978b
12648,Cody Simon,ARI,LB,Active,,24,1,0,Ohio State,,,bb0b9a85-f3f0-40e5-86fe-0434494caf17
12649,C.J. West,SF,DT,Active,,24,1,99,Indiana,,,4e1e4a5a-a8c2-45e8-8c0b-c8ac10724666
12650,Danny Stutsman,NO,LB,Active,,23,1,28,Oklahoma,,,1dea6eaf-2631-4fa0-80a8-476bbd93af92
12651,Ty Robinson,PHI,DT,Active,,25,1,95,Nebraska,,,193ab2af-e24e-4abc-aad7-196328445984
12652,Deone Walker,BUF,DT,Active,,22,1,96,Kentucky,,,9514d4d4-f32a-477d-9eda-a76ae9e28a77
12653,Jack Kiser,JAX,LB,Active,Questionable,25,1,54,Notre Dame,,,870b148e-5abc-4dcf-a70c-db0df4b4dd75
12654,Craig Woodson,NE,DB,Active,,25,1,4,California,,,2ed92c83-4e76-4632-abb8-704a2c6c6a2c
12655,Tyler Baron,NYJ,DE,Active,PUP,24,1,94,Miami (FL),,,8dcb1e01-e200-4ba0-be45-1dc8871d9838
12656,Robbie Ouzts,SEA,RB,Inactive,IR,23,1,40,Alabama,,,fc472cd5-1a00-4bd9-ab41-6eb7e50f0d21
12657,Denzel Burke,ARI,CB,Active,,23,1,29,Ohio State,,,51d70da6-cd09-4f2d-8b1a-1a458bea1d8a
12658,Jackson Hawes,BUF,TE,Active,,25,1,85,Georgia Tech,,,87304bcd-83f1-4e59-b9cb-6474f7e0dc01
12659,Chris Paul,SEA,LB,Active,,23,1,49,Ole Miss,,,6e74b967-c938-44d8-97df-c15086086938
12660,Miles Frazier,DET,OG,Active,,24,1,71,LSU,,,9ab1bdad-1be3-4d08-b982-c9e173192a66
12661,Jordan Hancock,BUF,DB,Active,,23,1,37,Ohio State,,,29c9a3bb-69ff-4c45-8db3-08ca6d558342
12663,Drew Kendall,PHI,C,Active,,24,1,66,Boston College,,,3b1c43d0-8442-4103-8bc2-952bedc44639
12664,Jackson Slater,TEN,OL,Active,,23,1,64,Sacramento State,,,60c2c49f-59b8-44c6-8760-2b3418e35f74
12665,Yahya Black,PIT,DT,Active,,24,1,94,Iowa,,,9331aafb-e40a-4b33-8f8c-d2c1fb798782
12666,Kiko Mauigoa,NYJ,LB,Active,,23,1,51,Miami (FL),,,8b7b163e-d0a7-4dde-b7b5-8da96d220e5d
12667,Smael Mondon,PHI,LB,Active,,23,1,42,Georgia,,,980ab578-c9d3-4ba5-912d-b723e5b6a0fb
12668,Marques Sigle,SF,DB,Active,,24,1,36,Kansas State,,,617c4aee-a205-49de-8a16-655bb6f08143
12669,Collin Oliver,GB,DE,Active,,23,1,45,Oklahoma State,,,06b22647-5eb6-4e2b-9943-cda9758305c8
12670,KeAndre Lambert-Smith,LAC,WR,Active,,24,1,84,Auburn,,,2f6580d2-6f19-4a03-99e8-4dbd9ebf2a73
12671,Elijah Roberts,TB,DT,Active,,24,1,95,SMU,,,5ab83529-db28-47c6-80a7-6d42401ddb51
12672,Jeffrey Bassa,KC,LB,Active,,23,1,31,Oregon,,,fb38f3cd-8e90-4c41-b10e-0ed37d97c3bc
12673,Dante Trader,MIA,DB,Active,,23,1,11,Maryland,,,a4eabafc-a847-4a0d-8f67-28d3b422c14f
12674,Jalen Rivers,CIN,OL,Active,,23,1,74,Miami (FL),,,d0769740-ecfe-4f86-a953-8410ba27fc5d
12675,Jason Marshall,MIA,CB,Active,,23,1,33,Florida,,,93c12de7-1d9c-44a3-aaf4-0382eae0d917
12676,Ty Hamilton,LAR,DT,Active,,24,1,57,Ohio State,,,cf6d1752-4c9d-4960-ba59-74cdd16c332a
12677,Bradyn Swinson,NE,DE,Active,,24,1,43,LSU,,,84863fc2-015f-49b6-9d68-23cca7096d9c
12678,Mac McWilliams,PHI,CB,Active,,24,1,22,UCF,,,c603e45d-8112-4553-be24-42c3e0d858b5
12679,Jordan Phillips,MIA,DL,Active,,22,1,94,Maryland,,,b8c1665f-5e43-4370-88b8-a73a6dee7a23
12680,Rylie Mills,SEA,DL,Active,,25,1,98,Notre Dame,,,29a06739-05aa-45e9-ba8f-cb4a7e7d975a
12681,Carson Vinson,BAL,OT,Active,,24,1,76,Alabama A&M,,,27ead256-ba00-4316-a06f-63e18f18d230
12682,Cam Jackson,CAR,DT,Active,,24,1,99,Florida,,,194fc092-1fd9-4723-9bef-57658a002b76
12683,Tyrion Ingram-Dawkins,MIN,DE,Active,,23,1,90,Georgia,,,1a5dd0e3-f01b-4330-a711-3f00c8d1cad5
12684,Kain Medrano,WAS,LB,Active,,25,1,56,UCLA,,,951a4569-432c-4f85-8623-5d6c06e4e1df
12685,Bryce Cabeldue,SEA,OT,Active,,24,1,77,Kansas,,,0d3647a8-10fc-4aba-b8a4-697de51acc0b
12686,Chase Lundt,BUF,OL,Active,,26,1,77,UConn,,,3761b3b7-4702-442c-bf1a-a7645005c08c
12687,Dorian Strong,BUF,CB,Inactive,PUP,24,1,43,Virginia Tech,,,fb62cc43-b6b8-4498-81b5-747ade6d0efa
12688,Cam Miller,MIA,QB,Active,,25,1,15,North Dakota State,,,065b4e2a-5071-4b33-aef8-0b3eb99dce35
12689,JJ Pegues,LV,DT,Active,,24,1,92,Ole Miss,,,c4ea4298-027d-47c6-b1c7-7cb7a4c1bd6a
12691,Tim Smith,IND,DL,Active,,24,1,93,Alabama,,,531330e7-3326-4ebd-90f8-004c4ea2edca
12692,Hayden Conner,ARI,OL,Active,,24,1,58,Texas,,,e46a540f-cab7-4b05-aa55-e43d80c4a45a
12693,Jeremy Crawshaw,DEN,P,Active,,25,1,16,Florida,,,640f28f2-9365-44f2-bbfb-29730dfe8c90
12694,RJ Mickens,LAC,DB,Active,,25,1,27,Clemson,,,9fafb31c-10c8-4299-822c-8d532904b6fb
12695,Robert Longerbeam,BAL,DB,Active,,25,1,37,Rutgers,,,ee2fdc5e-e57f-4ce7-b64f-f54f6932b3be
12696,Aeneas Peebles,BAL,DT,Active,Questionable,24,1,90,Virginia Tech,,,763488fa-9768-4624-89f2-bec0baba7334
12697,Antwaun Powell-Ryland,CIN,DE,Active,,24,1,56,Virginia Tech,,,63ddbf22-f7f5-4552-8617-142b2417ee64
12698,Ajani Cornelius,DAL,OL,Active,,24,1,65,Oregon,,,4fca4849-045d-4516-a6e5-dbf94b820b5a
12699,LaJohntay Wester,BAL,WR,Active,,24,1,10,Colorado,,,f4e1d4de-95e9-452e-95ab-3555989d90bb
12700,Gavin Bartholomew,MIN,TE,Active,,23,1,86,Pittsburgh,,,c1b41bdc-c726-4ee5-910f-b5e4a00412a3
12701,Kobe King,NYJ,LB,Inactive,IR,23,1,45,Penn State,,,22b01678-952c-4923-b1a9-1249aa1e0791
12702,Rayuan Lane,JAX,DB,Active,,23,1,25,Navy,,,6f511f3c-2288-4726-8fff-39cd874907dd
12703,Branson Taylor,LAC,OL,Active,,24,1,71,Pittsburgh,,,b901f0a9-51f6-48ac-b4fa-4417e12212dd
12704,Warren Brinson,GB,DL,Active,,24,1,91,Georgia,,,93246c54-f4ab-43bf-8666-bb7c1895b544
12705,Graham Mertz,HOU,QB,Inactive,IR,25,1,18,Florida,,,54cfd592-9878-4ac3-ab29-f00f8b2e9440
12706,Ahmed Hassanein,DET,DE,Active,,24,1,99,Boise State,,,02f4a8d3-3236-4e3b-a760-960bef3d3714
12707,Luke Newman,CHI,OG,Active,,24,1,65,Michigan State,,,dc9f346f-cb89-4c68-b6f8-ab7f0e971224
12708,Jalen McLeod,JAX,DE,Active,,24,1,35,Auburn,,,89c2a23b-613c-4131-986a-2c274340847a
12709,Myles Hinton,PHI,OT,Active,,24,1,78,Michigan,,,44f764e5-d32e-4cc9-a2d1-bd0e77fc8654
12710,Jaylen Reed,HOU,DB,Active,IR,23,1,23,Penn State,,,ba695d50-4e27-4804-91ed-4ec9321b3346
12711,Tyler Loop,BAL,K,Active,,25,1,33,Arizona,,,a6b8b5d3-a2f2-4532-ade3-dc122b6b240c
12712,Marcus Harris,TEN,DB,Active,,25,1,26,California,,,bf0296be-fea7-4629-99f7-b91793a744c1
12713,Andy Borregales,NE,K,Active,,23,1,36,Miami (FL),,,80dce1ba-c997-47e6-a37e-e92fefcbdc1b
12714,Bilhal Kone,BAL,CB,Active,,24,1,31,Western Michigan,,,befc6f0c-3f07-4852-b719-01ae6cb1dc7d
12715,Thomas Fidone,NYG,TE,Active,,23,1,86,Nebraska,,,0e21445d-6318-43ce-ba78-310ee648b602
12716,Korie Black,NYG,CB,Active,,24,1,38,Oklahoma State,,,af0644a7-0d19-462d-85e6-36aac0d39f8b
12717,Trikweze Bridges,DAL,DB,Active,,25,1,25,Florida,,,bccb01d6-0ee2-43a3-a230-0e669b089a22
12718,Konata Mumpfield,LAR,WR,Active,,23,1,4,Pittsburgh,,,ccb6d700-ac74-4f6b-9f86-d1aa74d0c318
12719,Mason Richman,SEA,OL,Active,,24,1,78,Iowa,,,e676e6be-88c7-4386-bf48-de8293cc3ba2
12720,Zeek Biggers,MIA,DL,Active,,22,1,93,Georgia Tech,,,d5a77794-304b-4d30-91cf-beaedb7be14b
12721,Kaden Prather,GB,WR,Active,,23,1,89,Maryland,,,557ec8cb-2700-4dcb-8d5e-db0e0e5a8ef5
12722,Cody Lindenberg,LV,LB,Active,,24,1,55,Minnesota,,,c2a6d8cb-26f5-4b44-9a2a-a29c5d8a6446
12723,Hunter Wohler,IND,DB,Active,,23,1,30,Wisconsin,,,9a8eac53-759b-4594-bec9-cecd5b296760
12724,Kyonte Hamilton,HOU,DL,Active,,23,1,58,Rutgers,,,21441b4b-dd79-4845-93d6-725ca427d6fb
12726,Kobee Minor,NE,DB,Active,,24,1,19,Memphis,,,14c1358f-13fa-4acf-bf4c-f943d153cdcb
12727,Julian Ashby,NE,LS,Active,,24,1,47,Vanderbilt,,,50f0d828-e3d0-4aba-8fe6-19d7fad8db3b
